sim_number	sample_id	sim_file	m_kinetics_isotype_1_scheme_2_transition_2_parameter_1	m_kinetics_isotype_1_scheme_3_transition_2_parameter_1	Ca_transient_k_act
301	304	../simulations/n_vars_3\sim_data\sample_304\sim_output\1\sim_prot_1_1_r1.txt	213.534041699992	314.6517220741155	0.2256222290283605
302	305	../simulations/n_vars_3\sim_data\sample_305\sim_output\1\sim_prot_1_1_r1.txt	172.2882423939166	1057.562716818055	0.1135392120177062
303	306	../simulations/n_vars_3\sim_data\sample_306\sim_output\1\sim_prot_1_1_r1.txt	385.570529259518	861.2049420815755	0.08613196235033817
304	307	../simulations/n_vars_3\sim_data\sample_307\sim_output\1\sim_prot_1_1_r1.txt	177.605751270665	254.6586256275779	0.03956963388982542
305	308	../simulations/n_vars_3\sim_data\sample_308\sim_output\1\sim_prot_1_1_r1.txt	66.27959183191113	146.8369519933108	0.03067539775319466
306	309	../simulations/n_vars_3\sim_data\sample_309\sim_output\1\sim_prot_1_1_r1.txt	212.9565388844099	717.47663927252	0.2459802756008131
307	310	../simulations/n_vars_3\sim_data\sample_310\sim_output\1\sim_prot_1_1_r1.txt	164.8374193512854	112.4288756231797	0.05529179557575001
308	311	../simulations/n_vars_3\sim_data\sample_311\sim_output\1\sim_prot_1_1_r1.txt	69.03188913309104	487.8622760495285	0.2186832168345627
309	312	../simulations/n_vars_3\sim_data\sample_312\sim_output\1\sim_prot_1_1_r1.txt	322.9406603482572	211.2190333098558	0.03865478196956489
310	313	../simulations/n_vars_3\sim_data\sample_313\sim_output\1\sim_prot_1_1_r1.txt	410.9355458760184	505.0933197603508	0.03343430603053299
311	314	../simulations/n_vars_3\sim_data\sample_314\sim_output\1\sim_prot_1_1_r1.txt	445.4053145876346	167.9356701547518	0.06670099313630423
312	315	../simulations/n_vars_3\sim_data\sample_315\sim_output\1\sim_prot_1_1_r1.txt	416.9855174235042	609.3488679732358	0.10130182897882
313	316	../simulations/n_vars_3\sim_data\sample_316\sim_output\1\sim_prot_1_1_r1.txt	78.06561504871148	438.6913527346583	0.2357762050970623
314	317	../simulations/n_vars_3\sim_data\sample_317\sim_output\1\sim_prot_1_1_r1.txt	229.2451294088983	460.292906388986	0.121412699463503
315	318	../simulations/n_vars_3\sim_data\sample_318\sim_output\1\sim_prot_1_1_r1.txt	379.7126405641535	135.0243540991168	0.05691602572938225
316	319	../simulations/n_vars_3\sim_data\sample_319\sim_output\1\sim_prot_1_1_r1.txt	170.0408956274169	242.5442746437944	0.04043518654960609
317	320	../simulations/n_vars_3\sim_data\sample_320\sim_output\1\sim_prot_1_1_r1.txt	149.9340327039772	129.3119957574268	0.04562223992636642
318	321	../simulations/n_vars_3\sim_data\sample_321\sim_output\1\sim_prot_1_1_r1.txt	543.9085544063255	136.5687699564951	0.169160469279598
319	322	../simulations/n_vars_3\sim_data\sample_322\sim_output\1\sim_prot_1_1_r1.txt	255.2329301527483	329.7359595678419	0.2428833287407906
320	323	../simulations/n_vars_3\sim_data\sample_323\sim_output\1\sim_prot_1_1_r1.txt	260.6595135302618	904.1204111257944	0.1104859089792103
321	324	../simulations/n_vars_3\sim_data\sample_324\sim_output\1\sim_prot_1_1_r1.txt	429.1165130090293	323.6657632143705	0.05128672791710678
322	325	../simulations/n_vars_3\sim_data\sample_325\sim_output\1\sim_prot_1_1_r1.txt	93.31801738052434	125.8768888583335	0.09090850482468645
323	326	../simulations/n_vars_3\sim_data\sample_326\sim_output\1\sim_prot_1_1_r1.txt	576.1384226680723	1051.090288345639	0.06024896161807511
324	327	../simulations/n_vars_3\sim_data\sample_327\sim_output\1\sim_prot_1_1_r1.txt	436.3059636460861	300.0405585737643	0.1392158023303724
325	328	../simulations/n_vars_3\sim_data\sample_328\sim_output\1\sim_prot_1_1_r1.txt	111.7600925797323	250.2304045542271	0.1125145013588126
326	329	../simulations/n_vars_3\sim_data\sample_329\sim_output\1\sim_prot_1_1_r1.txt	84.40815491970943	466.5028831875492	0.07750140415285599
327	330	../simulations/n_vars_3\sim_data\sample_330\sim_output\1\sim_prot_1_1_r1.txt	123.5708762038644	938.708346244754	0.1946437687000357
328	331	../simulations/n_vars_3\sim_data\sample_331\sim_output\1\sim_prot_1_1_r1.txt	450.9044214683086	584.6763265461525	0.04102864644346516
329	332	../simulations/n_vars_3\sim_data\sample_332\sim_output\1\sim_prot_1_1_r1.txt	160.9098977681167	642.4498626680958	0.1740535496830574
330	333	../simulations/n_vars_3\sim_data\sample_333\sim_output\1\sim_prot_1_1_r1.txt	221.3885405142638	605.3834052884733	0.07944791888216868
331	334	../simulations/n_vars_3\sim_data\sample_334\sim_output\1\sim_prot_1_1_r1.txt	107.4249225995062	833.649302896355	0.044043120892478
332	335	../simulations/n_vars_3\sim_data\sample_335\sim_output\1\sim_prot_1_1_r1.txt	567.0487935693694	318.4033247249421	0.1865891998624783
333	336	../simulations/n_vars_3\sim_data\sample_336\sim_output\1\sim_prot_1_1_r1.txt	422.7632205647366	652.6856297551114	0.03260955269602405
334	337	../simulations/n_vars_3\sim_data\sample_337\sim_output\1\sim_prot_1_1_r1.txt	69.75883087492085	272.3240923894019	0.09385653739419211
335	338	../simulations/n_vars_3\sim_data\sample_338\sim_output\1\sim_prot_1_1_r1.txt	106.4506388543569	246.3775526898861	0.06412205043198715
336	339	../simulations/n_vars_3\sim_data\sample_339\sim_output\1\sim_prot_1_1_r1.txt	204.3994276656958	472.0224899823602	0.118732516589645
337	340	../simulations/n_vars_3\sim_data\sample_340\sim_output\1\sim_prot_1_1_r1.txt	178.5553862936504	280.5880834581072	0.1149772186276761
338	341	../simulations/n_vars_3\sim_data\sample_341\sim_output\1\sim_prot_1_1_r1.txt	98.68196362903741	234.5663591304871	0.1354512707421305
339	342	../simulations/n_vars_3\sim_data\sample_342\sim_output\1\sim_prot_1_1_r1.txt	246.8451403831669	813.8871397833263	0.03277108937030289
340	343	../simulations/n_vars_3\sim_data\sample_343\sim_output\1\sim_prot_1_1_r1.txt	138.1362060183745	929.7579854233588	0.1429303651049687
341	344	../simulations/n_vars_3\sim_data\sample_344\sim_output\1\sim_prot_1_1_r1.txt	189.9083560251569	951.232911243933	0.1281324168592869
342	345	../simulations/n_vars_3\sim_data\sample_345\sim_output\1\sim_prot_1_1_r1.txt	197.386120821608	247.4214086310198	0.2485411382474555
343	346	../simulations/n_vars_3\sim_data\sample_346\sim_output\1\sim_prot_1_1_r1.txt	143.8978278049613	184.9699623329387	0.03205416428143606
344	347	../simulations/n_vars_3\sim_data\sample_347\sim_output\1\sim_prot_1_1_r1.txt	131.6815670899731	336.626110780481	0.04156185817320891
345	348	../simulations/n_vars_3\sim_data\sample_348\sim_output\1\sim_prot_1_1_r1.txt	188.1019332587073	542.1289521081713	0.1161560873850911
346	349	../simulations/n_vars_3\sim_data\sample_349\sim_output\1\sim_prot_1_1_r1.txt	167.9804022161315	357.072077199358	0.1949761830789359
347	350	../simulations/n_vars_3\sim_data\sample_350\sim_output\1\sim_prot_1_1_r1.txt	140.708670746051	123.9466095421834	0.09058894428437513
348	351	../simulations/n_vars_3\sim_data\sample_351\sim_output\1\sim_prot_1_1_r1.txt	73.68446083265124	177.0768545093187	0.09731162250139509
349	352	../simulations/n_vars_3\sim_data\sample_352\sim_output\1\sim_prot_1_1_r1.txt	65.4827867080551	241.2180769822534	0.04058387200772456
350	353	../simulations/n_vars_3\sim_data\sample_353\sim_output\1\sim_prot_1_1_r1.txt	130.6146013327881	850.5523607695246	0.07504782504650584
351	354	../simulations/n_vars_3\sim_data\sample_354\sim_output\1\sim_prot_1_1_r1.txt	432.1380094857709	403.339323496782	0.1344909806903059
352	355	../simulations/n_vars_3\sim_data\sample_355\sim_output\1\sim_prot_1_1_r1.txt	97.14526073549379	513.7599526491355	0.1908070165361564
353	356	../simulations/n_vars_3\sim_data\sample_356\sim_output\1\sim_prot_1_1_r1.txt	174.7891735610037	465.401921919643	0.1526673027227441
354	357	../simulations/n_vars_3\sim_data\sample_357\sim_output\1\sim_prot_1_1_r1.txt	367.2292921008186	383.3579901035031	0.0560658598448493
355	358	../simulations/n_vars_3\sim_data\sample_358\sim_output\1\sim_prot_1_1_r1.txt	145.9427868758758	1046.308724138445	0.1423011723718816
356	359	../simulations/n_vars_3\sim_data\sample_359\sim_output\1\sim_prot_1_1_r1.txt	501.3112988196321	175.5780251462067	0.02887367036655848
357	360	../simulations/n_vars_3\sim_data\sample_360\sim_output\1\sim_prot_1_1_r1.txt	116.6670414053846	479.8494555281073	0.1443583329227952
358	361	../simulations/n_vars_3\sim_data\sample_361\sim_output\1\sim_prot_1_1_r1.txt	507.3647959329621	449.0536552823465	0.1357389617363791
359	362	../simulations/n_vars_3\sim_data\sample_362\sim_output\1\sim_prot_1_1_r1.txt	624.535571749609	571.076754028239	0.04468689533150719
360	363	../simulations/n_vars_3\sim_data\sample_363\sim_output\1\sim_prot_1_1_r1.txt	83.65123635699709	139.1904592356529	0.08556994134022125
361	364	../simulations/n_vars_3\sim_data\sample_364\sim_output\1\sim_prot_1_1_r1.txt	360.6715047936679	326.2934896974659	0.09176526105180463
362	365	../simulations/n_vars_3\sim_data\sample_365\sim_output\1\sim_prot_1_1_r1.txt	207.9416839461856	678.1424452231626	0.03375307751755351
363	366	../simulations/n_vars_3\sim_data\sample_366\sim_output\1\sim_prot_1_1_r1.txt	370.4814459277669	693.944104016003	0.05259587904172301
364	367	../simulations/n_vars_3\sim_data\sample_367\sim_output\1\sim_prot_1_1_r1.txt	629.6859398245965	275.8667997395848	0.1181386311945219
365	368	../simulations/n_vars_3\sim_data\sample_368\sim_output\1\sim_prot_1_1_r1.txt	122.1885225043312	180.1417954308858	0.07254488542301925
366	369	../simulations/n_vars_3\sim_data\sample_369\sim_output\1\sim_prot_1_1_r1.txt	131.4663702269228	165.0984709172776	0.0934160708752697
367	370	../simulations/n_vars_3\sim_data\sample_370\sim_output\1\sim_prot_1_1_r1.txt	404.9282054647812	235.9372152536191	0.04535804072337073
368	371	../simulations/n_vars_3\sim_data\sample_371\sim_output\1\sim_prot_1_1_r1.txt	338.4143217821559	1052.338766721263	0.06729190266065192
369	372	../simulations/n_vars_3\sim_data\sample_372\sim_output\1\sim_prot_1_1_r1.txt	120.0638987124529	984.4729972690026	0.249046925304442
370	373	../simulations/n_vars_3\sim_data\sample_373\sim_output\1\sim_prot_1_1_r1.txt	105.8186778733365	260.7713930333485	0.0803996917677233
